 Date = 2024.000     Altitude =   565.000 km      geodetic  

      Lat     Long       D       I       H       X       Y       Z       F
  -45.000  135.000    7.54  -75.66   12034   11930    1579  -47087   48600
  -45.000  140.000   11.20  -75.11   12427   12190    2413  -46730   48354
  -45.000  145.000   14.41  -74.46   12854   12450    3200  -46236   47990
  -45.000  150.000   17.20  -73.74   13308   12713    3934  -45620   47521
  -45.000  155.000   19.55  -72.94   13776   12982    4610  -44892   46958
  -45.000  160.000   21.49  -72.08   14247   13257    5220  -44066   46312
  -45.000  165.000   23.04  -71.18   14710   13537    5758  -43157   45595
  -45.000  170.000   24.24  -70.24   15155   13818    6222  -42178   44818
  -45.000  175.000   25.12  -69.27   15571   14098    6610  -41148   43995
  -45.000  180.000   25.73  -68.30   15952   14370    6925  -40081   43139
  -45.000  185.000   26.12  -67.32   16294   14630    7173  -38991   42259
  -45.000  190.000   26.33  -66.34   16598   14876    7361  -37890   41366
  -45.000  195.000   26.40  -65.37   16863   15105    7498  -36785   40466
  -45.000  200.000   26.37  -64.40   17092   15314    7591  -35680   39563
  -45.000  205.000   26.26  -63.44   17287   15503    7648  -34579   38659
  -45.000  210.000   26.09  -62.48   17448   15670    7674  -33481   37755
  -45.000  215.000   25.90  -61.51   17577   15812    7676  -32387   36849
  -45.000  220.000   25.68  -60.54   17674   15928    7660  -31290   35936
  -45.000  225.000   25.46  -59.55   17742   16018    7628  -30184   35012
  -45.000  230.000   25.24  -58.54   17780   16083    7581  -29059   34067
  -45.000  235.000   24.99  -57.48   17790   16125    7516  -27907   33095
  -45.000  240.000   24.69  -56.37   17771   16147    7422  -26718   32089
  -45.000  245.000   24.27  -55.19   17722   16155    7284  -25489   31044
  -45.000  250.000   23.68  -53.94   17637   16152    7082  -24223   29964
  -45.000  255.000   22.83  -52.64   17510   16139    6792  -22934   28854
  -45.000  260.000   21.64  -51.31   17333   16111    6393  -21644   27729
  -45.000  265.000   20.06  -50.01   17098   16061    5865  -20388   26609
  -45.000  270.000   18.04  -48.82   16801   15975    5204  -19207   25518
  -45.000  275.000   15.58  -47.83   16440   15836    4415  -18147   24487
  -45.000  280.000   12.70  -47.12   16021   15629    3521  -17251   23543
  -45.000  285.000    9.47  -46.78   15554   15342    2559  -16551   22713
  -45.000  290.000    6.02  -46.87   15051   14968    1577  -16068   22016
  -45.000  295.000    2.47  -47.41   14524   14511     626  -15801   21462
  -45.000  300.000   -1.01  -48.37   13985   13982    -246  -15734   21050
  -45.000  305.000   -4.27  -49.67   13440   13402   -1001  -15832   20767
  -45.000  310.000   -7.21  -51.22   12895   12793   -1618  -16051   20589
  -45.000  315.000   -9.75  -52.91   12358   12180   -2093  -16345   20491
  -45.000  320.000  -11.87  -54.62   11836   11583   -2434  -16670   20445
  -45.000  325.000  -13.58  -56.28   11340   11022   -2663  -16992   20428
  -45.000  330.000  -14.96  -57.81   10880   10511   -2809  -17286   20425
  -45.000  335.000  -16.08  -59.17   10469   10059   -2901  -17541   20428
  -45.000  340.000  -17.05  -60.31   10120    9676   -2967  -17753   20435
  -45.000  345.000  -17.95  -61.22    9847    9367   -3035  -17927   20453
  -45.000  350.000  -18.92  -61.88    9661    9139   -3133  -18074   20494
  -45.000  355.000  -20.08  -62.27    9574    8992   -3286  -18215   20578
  -40.000    0.000  -21.13  -63.29    9106    8494   -3283  -18098   20260
  -40.000    5.000  -22.26  -63.29    9199    8513   -3485  -18284   20467
  -40.000   10.000  -23.82  -63.06    9419    8616   -3804  -18534   20790
  -40.000   15.000  -25.77  -62.69    9759    8788   -4243  -18897   21268
  -40.000   20.000  -28.02  -62.27   10206    9010   -4794  -19415   21935
  -40.000   25.000  -30.40  -61.92   10737    9261   -5434  -20129   22814
  -40.000   30.000  -32.77  -61.75   11319    9518   -6126  -21064   23913
  -40.000   35.000  -34.97  -61.81   11915    9764   -6829  -22233   25225
  -40.000   40.000  -36.88  -62.15   12484    9985   -7492  -23631   26725
  -40.000   45.000  -38.41  -62.77   12985   10175   -8067  -25234   28379
  -40.000   50.000  -39.48  -63.63   13388   10334   -8511  -27006   30142
  -40.000   55.000  -40.02  -64.68   13672   10471   -8791  -28894   31965
  -40.000   60.000  -39.99  -65.84   13834   10599   -8890  -30843   33803
  -40.000   65.000  -39.35  -67.06   13882   10735   -8803  -32797   35614
  -40.000   70.000  -38.09  -68.26   13838   10890   -8537  -34706   37363
  -40.000   75.000  -36.20  -69.40   13727   11076   -8108  -36528   39022
  -40.000   80.000  -33.69  -70.44   13582   11301   -7533  -38226   40567
  -40.000   85.000  -30.57  -71.33   13436   11569   -6833  -39770   41978
  -40.000   90.000  -26.93  -72.05   13323   11879   -6034  -41132   43236
  -40.000   95.000  -22.90  -72.58   13272   12226   -5164  -42295   44328
  -40.000  100.000  -18.66  -72.91   13298   12599   -4255  -43247   45245
  -40.000  105.000  -14.41  -73.05   13405   12984   -3335  -43988   45986
  -40.000  110.000  -10.29  -73.04   13579   13361   -2425  -44529   46553
  -40.000  115.000   -6.40  -72.91   13800   13714   -1537  -44882   46956
  -40.000  120.000   -2.75  -72.68   14050   14034    -675  -45063   47202
  -40.000  125.000    0.65  -72.38   14317   14316     163  -45083   47302
  -40.000  130.000    3.84  -72.01   14597   14564     978  -44951   47262
  -40.000  135.000    6.81  -71.57   14891   14786    1767  -44676   47092
  -40.000  140.000    9.57  -71.05   15202   14990    2526  -44264   46802
  -40.000  145.000   12.08  -70.45   15529   15185    3250  -43724   46400
  -40.000  150.000   14.34  -69.77   15872   15377    3931  -43065   45897
  -40.000  155.000   16.32  -69.01   16225   15571    4560  -42296   45301
  -40.000  160.000   18.02  -68.19   16582   15768    5129  -41429   44624
  -40.000  165.000   19.42  -67.30   16932   15969    5630  -40477   43876
  -40.000  170.000   20.54  -66.37   17266   16169    6057  -39457   43070
  -40.000  175.000   21.38  -65.40   17574   16365    6408  -38386   42218
  -40.000  180.000   21.99  -64.42   17850   16551    6685  -37283   41335
  -40.000  185.000   22.41  -63.42   18090   16724    6895  -36160   40433
  -40.000  190.000   22.66  -62.43   18293   16881    7048  -35031   39520
  -40.000  195.000   22.79  -61.43   18463   17022    7151  -33902   38604
  -40.000  200.000   22.82  -60.43   18600   17144    7213  -32778   37688
  -40.000  205.000   22.77  -59.43   18706   17249    7238  -31662   36775
  -40.000  210.000   22.65  -58.42   18782   17333    7233  -30556   35867
  -40.000  215.000   22.49  -57.42   18827   17395    7203  -29460   34963
  -40.000  220.000   22.31  -56.41   18842   17431    7153  -28373   34059
  -40.000  225.000   22.12  -55.40   18824   17439    7087  -27288   33151
  -40.000  230.000   21.92  -54.37   18775   17418    7009  -26198   32231
  -40.000  235.000   21.71  -53.31   18694   17367    6916  -25093   31291
  -40.000  240.000   21.48  -52.21   18582   17291    6803  -23962   30322
  -40.000  245.000   21.16  -51.03   18437   17194    6656  -22797   29319
  -40.000  250.000   20.70  -49.78   18260   17081    6454  -21596   28280
  -40.000  255.000   20.00  -48.46   18044   16956    6171  -20367   27210
  -40.000  260.000   18.97  -47.09   17784   16818    5781  -19132   26121
  -40.000  265.000   17.52  -45.73   17471   16661    5260  -17924   25031
  -40.000  270.000   15.59  -44.48   17101   16472    4596  -16791   23967
  -40.000  275.000   13.14  -43.43   16674   16237    3792  -15785   22961
  -40.000  280.000   10.21  -42.73   16195   15938    2872  -14958   22046
  -40.000  285.000    6.87  -42.47   15676   15564    1876  -14351   21253
  -40.000  290.000    3.26  -42.75   15133   15108     861  -13988   20607
  -40.000  295.000   -0.45  -43.57   14577   14577    -114  -13869   20121
  -40.000  300.000   -4.07  -44.91   14017   13982    -996  -13972   19791
  -40.000  305.000   -7.43  -46.65   13456   13343   -1741  -14255   19603
  -40.000  310.000  -10.39  -48.67   12897   12685   -2327  -14664   19528
  -40.000  315.000  -12.88  -50.82   12341   12030   -2751  -15144   19535
  -40.000  320.000  -14.88  -52.99   11793   11397   -3028  -15644   19591
  -40.000  325.000  -16.42  -55.07   11262   10803   -3183  -16126   19670
  -40.000  330.000  -17.57  -57.00   10759   10257   -3247  -16567   19754
  -40.000  335.000  -18.40  -58.73   10295    9769   -3249  -16951   19833
  -40.000  340.000  -18.99  -60.22    9885    9347   -3217  -17276   19904
  -40.000  345.000  -19.44  -61.45    9545    9000   -3177  -17542   19970
  -40.000  350.000  -19.86  -62.38    9291    8738   -3156  -17756   20040
  -40.000  355.000  -20.37  -62.99    9140    8568   -3182  -17933   20128
  -35.000    0.000  -20.21  -63.62    8991    8438   -3106  -18132   20239
  -35.000    5.000  -20.55  -63.73    9038    8462   -3173  -18312   20421
  -35.000   10.000  -21.36  -63.52    9227    8593   -3361  -18519   20691
  -35.000   15.000  -22.65  -63.06    9558    8820   -3681  -18805   21094
  -35.000   20.000  -24.34  -62.47   10019    9128   -4130  -19221   21675
  -35.000   25.000  -26.27  -61.88   10590    9496   -4688  -19815   22468
  -35.000   30.000  -28.26  -61.41   11240    9900   -5323  -20625   23488
  -35.000   35.000  -30.14  -61.17   11930   10317   -5990  -21670   24737
  -35.000   40.000  -31.75  -61.21   12615   10727   -6639  -22954   26192
  -35.000   45.000  -32.98  -61.55   13250   11116   -7212  -24459   27817
  -35.000   50.000  -33.72  -62.18   13799   11478   -7660  -26145   29564
  -35.000   55.000  -33.91  -63.01   14239   11817   -7943  -27958   31375
  -35.000   60.000  -33.51  -63.98   14563   12142   -8040  -29832   33197
  -35.000   65.000  -32.52  -65.00   14782   12464   -7948  -31704   34981
  -35.000   70.000  -30.95  -66.00   14920   12795   -7674  -33518   36689
  -35.000   75.000  -28.83  -66.93   15006   13145   -7237  -35228   38291
  -35.000   80.000  -26.21  -67.73   15070   13521   -6656  -36796   39763
  -35.000   85.000  -23.16  -68.37   15146   13926   -5956  -38190   41084
  -35.000   90.000  -19.79  -68.82   15262   14361   -5166  -39383   42237
  -35.000   95.000  -16.26  -69.07   15436   14819   -4322  -40360   43212
  -35.000  100.000  -12.75  -69.13   15675   15288   -3459  -41117   44004
  -35.000  105.000   -9.41  -69.04   15964   15749   -2609  -41666   44619
  -35.000  110.000   -6.33  -68.83   16277   16178   -1794  -42027   45069
  -35.000  115.000   -3.51  -68.55   16588   16557   -1017  -42227   45368
  -35.000  120.000   -0.92  -68.24   16878   16876    -271  -42286   45529
  -35.000  125.000    1.52  -67.90   17139   17133     455  -42215   45561
  -35.000  130.000    3.86  -67.53   17376   17337    1169  -42020   45471
  -35.000  135.000    6.11  -67.12   17601   17501    1873  -41700   45262
  -35.000  140.000    8.27  -66.63   17825   17640    2563  -41256   44942
  -35.000  145.000   10.31  -66.07   18056   17765    3231  -40692   44518
  -35.000  150.000   12.20  -65.42   18298   17885    3866  -40012   43997
  -35.000  155.000   13.91  -64.69   18549   18005    4458  -39223   43387
  -35.000  160.000   15.40  -63.87   18803   18128    4994  -38334   42698
  -35.000  165.000   16.67  -62.98   19053   18253    5464  -37360   41938
  -35.000  170.000   17.69  -62.03   19288   18376    5860  -36317   41121
  -35.000  175.000   18.47  -61.04   19498   18493    6178  -35226   40262
  -35.000  180.000   19.05  -60.02   19675   18598    6421  -34106   39374
  -35.000  185.000   19.45  -58.99   19818   18687    6599  -32972   38470
  -35.000  190.000   19.71  -57.96   19926   18759    6721  -31836   37558
  -35.000  195.000   19.86  -56.92   20003   18812    6797  -30704   36645
  -35.000  200.000   19.93  -55.87   20050   18849    6834  -29580   35734
  -35.000  205.000   19.91  -54.81   20070   18869    6836  -28466   34829
  -35.000  210.000   19.83  -53.75   20063   18873    6807  -27365   33932
  -35.000  215.000   19.70  -52.69   20029   18857    6752  -26280   33042
  -35.000  220.000   19.53  -51.62   19966   18818    6673  -25211   32160
  -35.000  225.000   19.33  -50.56   19873   18754    6577  -24158   31282
  -35.000  230.000   19.11  -49.49   19748   18660    6466  -23113   30401
  -35.000  235.000   18.89  -48.41   19591   18535    6344  -22070   29510
  -35.000  240.000   18.66  -47.29   19401   18381    6207  -21015   28601
  -35.000  245.000   18.37  -46.11   19180   18203    6044  -19937   27665
  -35.000  250.000   17.96  -44.85   18929   18007    5837  -18829   26699
  -35.000  255.000   17.34  -43.50   18644   17796    5558  -17692   25702
  -35.000  260.000   16.41  -42.08   18320   17574    5176  -16543   24684
  -35.000  265.000   15.05  -40.66   17949   17334    4661  -15416   23661
  -35.000  270.000   13.17  -39.33   17526   17065    3994  -14360   22658
  -35.000  275.000   10.74  -38.24   17051   16752    3177  -13436   21708
  -35.000  280.000    7.76  -37.54   16531   16379    2233  -12704   20849
  -35.000  285.000    4.34  -37.39   15981   15935    1208  -12215   20114
  -35.000  290.000    0.61  -37.88   15417   15416     165  -11994   19533
  -35.000  295.000   -3.20  -39.04   14851   14828    -829  -12042   19120
  -35.000  300.000   -6.89  -40.79   14289   14186   -1713  -12329   18873
  -35.000  305.000  -10.25  -43.00   13730   13510   -2443  -12805   18774
  -35.000  310.000  -13.15  -45.52   13169   12824   -2996  -13408   18794
  -35.000  315.000  -15.52  -48.15   12607   12147   -3373  -14075   18895
  -35.000  320.000  -17.35  -50.76   12046   11498   -3592  -14751   19045
  -35.000  325.000  -18.69  -53.26   11494   10888   -3684  -15398   19215
  -35.000  330.000  -19.61  -55.57   10963   10327   -3680  -15993   19390
  -35.000  335.000  -20.18  -57.66   10462    9820   -3609  -16523   19557
  -35.000  340.000  -20.45  -59.50   10006    9375   -3496  -16984   19712
  -35.000  345.000  -20.48  -61.05    9610    9003   -3362  -17371   19852
  -35.000  350.000  -20.35  -62.28    9295    8715   -3232  -17686   19980
  -35.000  355.000  -20.20  -63.14    9082    8523   -3136  -17934   20102
  -30.000    0.000  -18.56  -63.00    9340    8854   -2973  -18327   20570
  -30.000    5.000  -18.09  -63.22    9350    8887   -2903  -18525   20751
  -30.000   10.000  -18.08  -63.04    9512    9042   -2952  -18703   20982
  -30.000   15.000  -18.62  -62.54    9828    9313   -3138  -18913   21314
  -30.000   20.000  -19.67  -61.82   10292    9692   -3464  -19213   21796
  -30.000   25.000  -21.10  -61.02   10888   10159   -3919  -19657   22471
  -30.000   30.000  -22.72  -60.27   11590   10691   -4476  -20294   23370
  -30.000   35.000  -24.33  -59.71   12358   11261   -5092  -21156   24501
  -30.000   40.000  -25.76  -59.43   13149   11843   -5714  -22259   25853
  -30.000   45.000  -26.83  -59.47   13915   12417   -6281  -23592   27390
  -30.000   50.000  -27.44  -59.81   14613   12969   -6733  -25121   29062
  -30.000   55.000  -27.50  -60.40   15216   13496   -7027  -26789   30808
  -30.000   60.000  -27.00  -61.15   15715   14002   -7135  -28524   32566
  -30.000   65.000  -25.94  -61.96   16116   14492   -7051  -30258   34282
  -30.000   70.000  -24.38  -62.75   16441   14975   -6785  -31929   35913
  -30.000   75.000  -22.35  -63.47   16715   15459   -6356  -33486   37426
  -30.000   80.000  -19.93  -64.07   16966   15950   -5785  -34889   38795
  -30.000   85.000  -17.21  -64.50   17223   16452   -5097  -36103   40001
  -30.000   90.000  -14.30  -64.73   17510   16967   -4326  -37101   41025
  -30.000   95.000  -11.36  -64.77   17841   17491   -3514  -37868   41860
  -30.000  100.000   -8.54  -64.63   18212   18010   -2706  -38408   42507
  -30.000  105.000   -5.98  -64.35   18602   18501   -1936  -38745   42979
  -30.000  110.000   -3.70  -64.00   18981   18941   -1225  -38917   43299
  -30.000  115.000   -1.69  -63.63   19318   19310    -569  -38962   43488
  -30.000  120.000    0.15  -63.27   19597   19597      53  -38907   43564
  -30.000  125.000    1.92  -62.92   19816   19805     663  -38763   43534
  -30.000  130.000    3.67  -62.58   19988   19947    1278  -38525   43401
  -30.000  135.000    5.43  -62.20   20133   20043    1904  -38183   43166
  -30.000  140.000    7.18  -61.75   20269   20110    2534  -37729   42829
  -30.000  145.000    8.89  -61.22   20409   20164    3155  -37160   42395
  -30.000  150.000   10.52  -60.59   20558   20213    3754  -36476   41870
  -30.000  155.000   12.03  -59.86   20718   20263    4317  -35682   41260
  -30.000  160.000   13.37  -59.02   20882   20316    4828  -34786   40573
  -30.000  165.000   14.51  -58.10   21043   20372    5273  -33804   39818
  -30.000  170.000   15.44  -57.10   21189   20425    5641  -32752   39009
  -30.000  175.000   16.16  -56.05   21311   20469    5930  -31655   38160
  -30.000  180.000   16.68  -54.98   21399   20499    6143  -30535   37287
  -30.000  185.000   17.05  -53.89   21452   20510    6290  -29408   36401
  -30.000  190.000   17.29  -52.80   21471   20500    6383  -28286   35511
  -30.000  195.000   17.45  -51.70   21457   20470    6434  -27172   34622
  -30.000  200.000   17.53  -50.59   21417   20422    6449  -26068   33738
  -30.000  205.000   17.54  -49.48   21351   20359    6433  -24977   32859
  -30.000  210.000   17.48  -48.34   21263   20281    6388  -23901   31990
  -30.000  215.000   17.37  -47.20   21153   20188    6314  -22843   31133
  -30.000  220.000   17.20  -46.06   21018   20078    6215  -21808   30288
  -30.000  225.000   16.99  -44.92   20857   19947    6094  -20797   29454
  -30.000  230.000   16.75  -43.78   20668   19791    5956  -19808   28628
  -30.000  235.000   16.50  -42.65   20450   19608    5807  -18836   27803
  -30.000  240.000   16.23  -41.49   20203   19398    5646  -17869   26971
  -30.000  245.000   15.92  -40.28   19930   19165    5468  -16891   26125
  -30.000  250.000   15.52  -38.99   19630   18914    5254  -15890   25255
  -30.000  255.000   14.94  -37.59   19302   18649    4976  -14861   24359
  -30.000  260.000   14.05  -36.11   18938   18372    4598  -13815   23442
  -30.000  265.000   12.74  -34.60   18532   18077    4085  -12785   22514
  -30.000  270.000   10.88  -33.19   18078   17752    3414  -11825   21601
  -30.000  275.000    8.44  -32.05   17575   17384    2581  -11003   20735
  -30.000  280.000    5.43  -31.38   17035   16958    1612  -10389   19953
  -30.000  285.000    1.95  -31.35   16475   16465     560  -10038   19292
  -30.000  290.000   -1.83  -32.10   15912   15904    -507   -9979   18782
  -30.000  295.000   -5.66  -33.62   15356   15281   -1514  -10210   18440
  -30.000  300.000   -9.31  -35.83   14809   14614   -2397  -10693   18266
  -30.000  305.000  -12.59  -38.56   14264   13922   -3109  -11370   18242
  -30.000  310.000  -15.34  -41.59   13714   13225   -3628  -12171   18336
  -30.000  315.000  -17.52  -44.72   13154   12544   -3959  -13027   18513
  -30.000  320.000  -19.13  -47.79   12589   11894   -4125  -13882   18740
  -30.000  325.000  -20.23  -50.70   12029   11287   -4160  -14697   18992
  -30.000  330.000  -20.90  -53.38   11485   10730   -4096  -15452   19253
  -30.000  335.000  -21.18  -55.80   10969   10228   -3963  -16138   19513
  -30.000  340.000  -21.12  -57.94   10493    9788   -3780  -16750   19765
  -30.000  345.000  -20.74  -59.77   10070    9418   -3566  -17281   20001
  -30.000  350.000  -20.09  -61.25    9721    9130   -3339  -17721   20213
  -30.000  355.000  -19.30  -62.34    9470    8938   -3130  -18067   20399
  -25.000    0.000  -16.23  -61.05   10226    9818   -2858  -18483   21124
  -25.000    5.000  -15.06  -61.34   10230    9878   -2659  -18713   21326
  -25.000   10.000  -14.33  -61.18   10384   10061   -2569  -18871   21540
  -25.000   15.000  -14.15  -60.64   10695   10370   -2614  -19008   21811
  -25.000   20.000  -14.56  -59.81   11161   10802   -2806  -19182   22192
  -25.000   25.000  -15.48  -58.82   11770   11343   -3142  -19452   22736
  -25.000   30.000  -16.76  -57.83   12503   11972   -3604  -19877   23482
  -25.000   35.000  -18.17  -56.98   13325   12661   -4155  -20505   24454
  -25.000   40.000  -19.51  -56.40   14195   13380   -4740  -21365   25651
  -25.000   45.000  -20.57  -56.15   15065   14105   -5294  -22460   27045
  -25.000   50.000  -21.22  -56.23   15892   14815   -5752  -23763   28588
  -25.000   55.000  -21.36  -56.58   16643   15500   -6061  -25219   30216
  -25.000   60.000  -20.96  -57.11   17303   16158   -6190  -26756   31863
  -25.000   65.000  -20.06  -57.73   17872   16787   -6131  -28300   33470
  -25.000   70.000  -18.71  -58.35   18363   17392   -5891  -29785   34991
  -25.000   75.000  -16.98  -58.90   18796   17977   -5489  -31159   36389
  -25.000   80.000  -14.93  -59.34   19193   18545   -4944  -32376   37637
  -25.000   85.000  -12.64  -59.62   19578   19103   -4283  -33398   38713
  -25.000   90.000  -10.22  -59.71   19971   19654   -3544  -34192   39598
  -25.000   95.000   -7.82  -59.60   20385   20195   -2774  -34746   40284
  -25.000  100.000   -5.59  -59.31   20812   20713   -2027  -35068   40779
  -25.000  105.000   -3.63  -58.90   21231   21188   -1344  -35197   41105
  -25.000  110.000   -1.97  -58.45   21609   21596    -743  -35188   41293
  -25.000  115.000   -0.55  -58.01   21917   21916    -211  -35092   41374
  -25.000  120.000    0.74  -57.64   22144   22142     286  -34944   41369
  -25.000  125.000    2.01  -57.32   22293   22279     784  -34748   41285
  -25.000  130.000    3.35  -57.02   22384   22346    1308  -34492   41119
  -25.000  135.000    4.77  -56.69   22442   22365    1865  -34151   40865
  -25.000  140.000    6.24  -56.29   22490   22357    2446  -33707   40521
  -25.000  145.000    7.73  -55.78   22543   22339    3032  -33148   40088
  -25.000  150.000    9.18  -55.15   22608   22319    3605  -32474   39569
  -25.000  155.000   10.53  -54.40   22685   22303    4147  -31686   38969
  -25.000  160.000   11.76  -53.52   22768   22291    4639  -30794   38297
  -25.000  165.000   12.80  -52.53   22849   22281    5064  -29812   37561
  -25.000  170.000   13.65  -51.45   22916   22268    5410  -28763   36776
  -25.000  175.000   14.30  -50.32   22958   22246    5672  -27672   35955
  -25.000  180.000   14.77  -49.16   22966   22207    5855  -26565   35116
  -25.000  185.000   15.09  -47.98   22938   22147    5971  -25460   34269
  -25.000  190.000   15.30  -46.81   22873   22063    6036  -24368   33422
  -25.000  195.000   15.44  -45.64   22777   21955    6062  -23293   32578
  -25.000  200.000   15.51  -44.47   22653   21828    6058  -22234   31741
  -25.000  205.000   15.53  -43.27   22506   21684    6027  -21190   30912
  -25.000  210.000   15.50  -42.07   22341   21529    5970  -20163   30094
  -25.000  215.000   15.40  -40.84   22159   21363    5885  -19155   29291
  -25.000  220.000   15.24  -39.61   21959   21187    5773  -18172   28503
  -25.000  225.000   15.03  -38.38   21740   20997    5636  -17219   27733
  -25.000  230.000   14.77  -37.16   21500   20790    5480  -16298   26979
  -25.000  235.000   14.48  -35.96   21238   20563    5310  -15405   26237
  -25.000  240.000   14.18  -34.74   20955   20317    5132  -14530   25500
  -25.000  245.000   13.84  -33.47   20653   20053    4941  -13654   24759
  -25.000  250.000   13.43  -32.11   20331   19776    4721  -12761   24004
  -25.000  255.000   12.84  -30.64   19985   19486    4442  -11839   23229
  -25.000  260.000   11.96  -29.07   19608   19182    4065  -10898   22433
  -25.000  265.000   10.66  -27.46   19189   18858    3548   -9970   21624
  -25.000  270.000    8.80  -25.96   18723   18502    2866   -9115   20824
  -25.000  275.000    6.35  -24.78   18214   18102    2014   -8407   20060
  -25.000  280.000    3.31  -24.15   17676   17646    1020   -7925   19371
  -25.000  285.000   -0.19  -24.28   17129   17129     -58   -7727   18791
  -25.000  290.000   -3.96  -25.30   16591   16552   -1145   -7844   18352
  -25.000  295.000   -7.73  -27.22   16069   15923   -2163   -8267   18071
  -25.000  300.000  -11.27  -29.92   15557   15257   -3041   -8954   17950
  -25.000  305.000  -14.37  -33.19   15043   14572   -3735   -9839   17975
  -25.000  310.000  -16.91  -36.76   14515   13887   -4222  -10843   18118
  -25.000  315.000  -18.84  -40.41   13968   13220   -4511  -11894   18346
  -25.000  320.000  -20.18  -43.96   13411   12588   -4626  -12932   18630
  -25.000  325.000  -20.99  -47.28   12855   12002   -4605  -13921   18948
  -25.000  330.000  -21.34  -50.31   12318   11473   -4483  -14840   19286
  -25.000  335.000  -21.29  -53.02   11812   11006   -4289  -15684   19635
  -25.000  340.000  -20.86  -55.40   11349   10605   -4041  -16449   19984
  -25.000  345.000  -20.06  -57.43   10941   10277   -3753  -17125   20321
  -25.000  350.000  -18.94  -59.07   10603   10029   -3441  -17696   20629
  -25.000  355.000  -17.60  -60.29   10357    9873   -3131  -18150   20897
  -20.000    0.000  -13.50  -57.52   11684   11361   -2728  -18353   21756
  -20.000    5.000  -11.90  -57.79   11722   11470   -2416  -18609   21993
  -20.000   10.000  -10.66  -57.60   11896   11691   -2200  -18748   22204
  -20.000   15.000   -9.95  -57.00   12216   12032   -2110  -18811   22430
  -20.000   20.000   -9.84  -56.07   12684   12498   -2167  -18853   22723
  -20.000   25.000  -10.31  -54.92   13296   13081   -2379  -18935   23137
  -20.000   30.000  -11.25  -53.73   14034   13765   -2737  -19124   23721
  -20.000   35.000  -12.47  -52.64   14874   14523   -3212  -19484   24513
  -20.000   40.000  -13.75  -51.81   15779   15327   -3750  -20060   25522
  -20.000   45.000  -14.86  -51.32   16707   16149   -4285  -20869   26733
  -20.000   50.000  -15.62  -51.18   17617   16966   -4745  -21895   28102
  -20.000   55.000  -15.93  -51.33   18474   17764   -5072  -23086   29568
  -20.000   60.000  -15.76  -51.69   19255   18531   -5230  -24375   31063
  -20.000   65.000  -15.13  -52.16   19953   19261   -5208  -25687   32526
  -20.000   70.000  -14.10  -52.65   20571   19952   -5011  -26955   33908
  -20.000   75.000  -12.73  -53.10   21120   20601   -4654  -28125   35172
  -20.000   80.000  -11.08  -53.44   21615   21211   -4155  -29147   36287
  -20.000   85.000   -9.23  -53.64   22073   21787   -3539  -29978   37227
  -20.000   90.000   -7.26  -53.64   22513   22332   -2845  -30580   37973
  -20.000   95.000   -5.32  -53.44   22944   22845   -2129  -30936   38516
  -20.000  100.000   -3.56  -53.05   23362   23317   -1451  -31062   38867
  -20.000  105.000   -2.07  -52.56   23745   23730    -858  -31008   39056
  -20.000  110.000   -0.87  -52.04   24067   24064    -367  -30845   39123
  -20.000  115.000    0.10  -51.58   24303   24303      44  -30638   39107
  -20.000  120.000    0.99  -51.22   24446   24442     421  -30427   39031
  -20.000  125.000    1.90  -50.95   24505   24491     815  -30212   38900
  -20.000  130.000    2.94  -50.72   24504   24472    1259  -29965   38708
  -20.000  135.000    4.12  -50.46   24472   24409    1760  -29648   38443
  -20.000  140.000    5.41  -50.11   24433   24324    2304  -29231   38098
  -20.000  145.000    6.75  -49.62   24402   24233    2866  -28697   37670
  -20.000  150.000    8.07  -48.99   24387   24145    3423  -28042   37163
  -20.000  155.000    9.32  -48.20   24386   24063    3951  -27270   36583
  -20.000  160.000   10.46  -47.25   24393   23987    4430  -26388   35936
  -20.000  165.000   11.44  -46.17   24400   23914    4841  -25416   35232
  -20.000  170.000   12.23  -44.98   24393   23840    5168  -24377   34486
  -20.000  175.000   12.82  -43.72   24363   23755    5407  -23300   33711
  -20.000  180.000   13.23  -42.44   24299   23654    5562  -22217   32925
  -20.000  185.000   13.50  -41.15   24199   23530    5649  -21147   32137
  -20.000  190.000   13.67  -39.88   24061   23380    5684  -20103   31354
  -20.000  195.000   13.77  -38.62   23890   23204    5685  -19086   30578
  -20.000  200.000   13.82  -37.37   23693   23007    5662  -18094   29812
  -20.000  205.000   13.85  -36.11   23476   22794    5618  -17123   29057
  -20.000  210.000   13.82  -34.82   23245   22572    5553  -16169   28316
  -20.000  215.000   13.74  -33.52   23003   22345    5464  -15234   27591
  -20.000  220.000   13.59  -32.20   22751   22114    5348  -14325   26885
  -20.000  225.000   13.38  -30.88   22488   21877    5204  -13446   26201
  -20.000  230.000   13.11  -29.57   22213   21634    5039  -12604   25539
  -20.000  235.000   12.80  -28.28   21925   21380    4859  -11797   24897
  -20.000  240.000   12.48  -26.98   21628   21117    4672  -11012   24270
  -20.000  245.000   12.12  -25.64   21319   20844    4474  -10233   23648
  -20.000  250.000   11.68  -24.20   20997   20563    4250   -9437   23021
  -20.000  255.000   11.08  -22.63   20655   20270    3968   -8612   22379
  -20.000  260.000   10.18  -20.95   20282   19962    3585   -7766   21718
  -20.000  265.000    8.86  -19.25   19867   19630    3058   -6936   21043
  -20.000  270.000    6.98  -17.68   19407   19263    2359   -6186   20369
